Name,Platform,Publisher,Genre,Metascore,User_Score,Release_Year
KISS Pinball,PS,Take-Two Interactive,Action,26.0,3.8,2001.0
Brothers In Arms: Earned in Blood,XB,Ubisoft,Shooter,85.0,8.6,2005.0
LEGO Legends of Chima: Laval's Journey,3DS,Warner Bros. Interactive Entertainment,Adventure,65.0,3.6,2013.0
Skylanders: SuperChargers,PS4,Activision,Action,81.0,3.3,2015.0
Dark Void,X360,Capcom,Action,59.0,6.0,2010.0
Manhunt 2,PSP,Take-Two Interactive,Action,69.0,8.1,2007.0
Mega Man Maverick Hunter X,PSP,Capcom,Platform,79.0,8.3,2005.0
Clash of the Titans,PS3,Namco Bandai Games,Action,41.0,1.7,2010.0
Mega Man Battle Network 2,GBA,Ubisoft,Action,81.0,9.0,2002.0
Major League Baseball 2K8,PS3,Bethesda Softworks,Sports,67.0,5.6,2008.0
Pandora's Tower,Wii,Nintendo,Role-Playing,73.0,8.0,2011.0
SimAnimals,Wii,Electronic Arts,Simulation,58.0,2.1,2009.0
Tiger Woods PGA Tour 06,X360,Electronic Arts,Sports,71.0,7.4,2005.0
Jonah Lomu Rugby Challenge,X360,Home Entertainment Suppliers,Sports,73.0,6.0,2011.0
Midway Arcade Treasures 2,XB,Midway Games,Misc,74.0,7.4,2004.0
NASCAR Thunder 2003,GC,Electronic Arts,Racing,85.0,6.6,2002.0
Mega Man Zero Collection,DS,Capcom,Platform,78.0,8.9,2010.0
Pro Evolution Soccer 2013,X360,Konami Digital Entertainment,Sports,82.0,6.9,2012.0
Star Wars Racer Revenge,PS2,LucasArts,Racing,73.0,8.5,2002.0
NCAA Final Four 2002,PS2,Sony Computer Entertainment,Sports,52.0,6.5,2001.0
Blade II,PS2,Activision,Action,49.0,6.1,2002.0
TRON: Evolution,X360,Disney Interactive Studios,Action,58.0,6.0,2010.0
Bruce Lee: Quest of the Dragon,XB,Universal Interactive,Fighting,32.0,2.4,2002.0
Disney's The Emperor's New Groove,PS,Sony Computer Entertainment,Platform,66.0,7.2,2000.0
Dragon Ball Z: Battle of Z,PS3,Namco Bandai Games,Fighting,54.0,5.3,2014.0
Disney's Stitch: Experiment 626,PS2,Sony Computer Entertainment,Action,59.0,7.8,2002.0
Orphen: Scion of Sorcery,PS2,Activision,Role-Playing,54.0,5.8,2000.0
NBA Live 08,PSP,Electronic Arts,Sports,73.0,6.2,2007.0
Star Wars Episode III: Revenge of the Sith,DS,Ubisoft,Action,73.0,7.8,2005.0
Ultimate Spider-Man,GBA,Activision,Action,62.0,7.3,2005.0
Midtown Madness 3,XB,Microsoft Game Studios,Racing,76.0,8.3,2003.0
Shrek Swamp Kart Speedway,GBA,TDK Mediactive,Racing,27.0,8.9,2002.0
Contra 4,DS,Konami Digital Entertainment,Shooter,83.0,8.4,2007.0
Spyro: Attack of the Rhynocs,GBA,Universal Interactive,Platform,72.0,7.5,2003.0
Monsters vs. Aliens,PS3,Activision,Action,66.0,4.5,2009.0
NASCAR 2011: The Game,X360,Activision,Racing,62.0,4.1,2011.0
BlazBlue: Chrono Phantasma,PS3,Arc System Works,Fighting,83.0,8.3,2013.0
Kingdoms of Amalur: Reckoning,PC,Electronic Arts,Role-Playing,81.0,6.6,2012.0
Mario Party: Star Rush,3DS,Nintendo,Misc,68.0,6.8,2016.0
Burnout,GC,Acclaim Entertainment,Racing,78.0,7.9,2002.0
Chaos Legion,PS2,Capcom,Action,65.0,8.2,2003.0
Charlie and the Chocolate Factory,GBA,Global Star,Adventure,36.0,3.8,2005.0
Neopets: The Darkest Faerie,PS2,Sony Computer Entertainment,Adventure,61.0,8.5,2005.0
Naruto Shippuden: Ultimate Ninja Storm 4,XOne,Namco Bandai Games,Fighting,81.0,8.5,2016.0
Batman: Arkham VR,PS4,Warner Bros. Interactive Entertainment,Action,75.0,7.3,2016.0
24: The Game,PS2,Sony Computer Entertainment,Adventure,62.0,8.2,2006.0
The King of Fighters XIII,PS3,Rising Star Games,Fighting,77.0,8.2,2011.0
Tom Clancy's Splinter Cell 3D,3DS,Ubisoft,Action,53.0,5.5,2011.0
Magna Carta 2,X360,Banpresto,Role-Playing,69.0,7.0,2009.0
Romance of the Three Kingdoms VIII,PS2,Tecmo Koei,Strategy,77.0,8.9,2002.0
F1 2013,X360,Codemasters,Racing,79.0,6.6,2013.0
Crazy Taxi: Catch a Ride,GBA,THQ,Racing,48.0,5.9,2003.0
Final Fantasy XI: Wings of the Goddess,X360,Square Enix,Role-Playing,63.0,5.8,2007.0
PowerUp Heroes,X360,Ubisoft,Fighting,61.0,7.5,2011.0
Rayman 2: Revolution,PS2,Ubisoft,Platform,90.0,8.2,2000.0
One Piece Unlimited Cruise SP,3DS,Namco Bandai Games,Action,46.0,7.3,2011.0
Madden NFL 13,PSV,Electronic Arts,Sports,63.0,7.3,2012.0
Army Men: Air Attack 2,PS,3DO,Action,74.0,5.3,2000.0
Stranglehold,PS3,Midway Games,Shooter,77.0,7.9,2007.0
Pride FC: Fighting Championships,PS2,THQ,Fighting,73.0,8.6,2003.0
Eternal Ring,PS2,Ubisoft,Role-Playing,62.0,5.3,2000.0
Resident Evil Archives: Resident Evil,Wii,Capcom,Action,76.0,8.9,2008.0
Dynasty Warriors 6,X360,Tecmo Koei,Action,60.0,7.4,2007.0
Silent Hill: Shattered Memories,PSP,Konami Digital Entertainment,Action,73.0,7.5,2010.0
Dance Dance Revolution Universe 3,X360,Konami Digital Entertainment,Simulation,65.0,7.7,2008.0
Showdown: Legends of Wrestling,PS2,Acclaim Entertainment,Fighting,55.0,6.1,2004.0
Sword Art Online: Hollow Fragment,PSV,Namco Bandai Games,Role-Playing,67.0,7.6,2014.0
Full Spectrum Warrior,PS2,THQ,Strategy,74.0,8.0,2005.0
The Sims 2: Pets,PS2,Electronic Arts,Simulation,68.0,8.0,2006.0
Fist of the North Star: Ken's Rage 2,PS3,Tecmo Koei,Fighting,49.0,7.0,2012.0
MLB SlugFest Loaded,PS2,Midway Games,Sports,77.0,9.5,2004.0
Teenage Mutant Ninja Turtles,XB,Konami Digital Entertainment,Action,56.0,8.4,2003.0
Capcom Classics Collection Remixed,PSP,Capcom,Misc,72.0,7.0,2006.0
1701 A.D.,PC,Deep Silver,Simulation,79.0,8.3,2006.0
Lego Star Wars: The Force Awakens,XOne,Warner Bros. Interactive Entertainment,Action,76.0,7.0,2016.0
Little Deviants,PSV,Sony Computer Entertainment,Platform,57.0,5.5,2011.0
Spider-Man 3,PSP,Activision,Platform,52.0,7.4,2007.0
AMF Bowling 2004,XB,Mud Duck Productions,Sports,48.0,4.4,2003.0
Radiant Historia,DS,Atlus,Role-Playing,85.0,9.0,2010.0
Sorcery,PS3,Sony Computer Entertainment,Action,70.0,7.3,2012.0
Harry Potter and the Order of the Phoenix,X360,Electronic Arts,Action,68.0,6.8,2007.0
Grandia II,PS2,Ubisoft,Role-Playing,71.0,8.6,2002.0
Shaun White Snowboarding: World Stage,Wii,Ubisoft,Sports,72.0,8.7,2009.0
Spider-Man: Friend or Foe,X360,Activision,Action,60.0,6.3,2007.0
Guitar Hero: Van Halen,X360,Activision,Misc,57.0,5.8,2009.0
Batman: The Brave and the Bold the Videogame,DS,Warner Bros. Interactive Entertainment,Action,74.0,8.0,2010.0
The Sims 2,PC,Electronic Arts,Simulation,90.0,8.8,2004.0
Need for Speed Underground,GBA,Electronic Arts,Racing,77.0,8.2,2003.0
Def Jam Rapstar,X360,Konami Digital Entertainment,Misc,74.0,5.4,2010.0
Outlaw Golf,XB,TDK Mediactive,Sports,72.0,6.9,2002.0
MySims SkyHeroes,Wii,Electronic Arts,Action,67.0,5.2,2010.0
Mini Ninjas,X360,Eidos Interactive,Action,73.0,8.4,2009.0
NBA Street V3,GC,Electronic Arts,Sports,88.0,8.4,2005.0
WinBack: Covert Operations,PS2,Midas Interactive Entertainment,Shooter,66.0,7.7,2000.0
Syphon Filter: Dark Mirror,PSP,Sony Computer Entertainment,Shooter,87.0,9.0,2006.0
Glory of Heracles,DS,Nintendo,Role-Playing,69.0,7.3,2008.0
Up,X360,THQ,Action,61.0,6.8,2009.0
Modnation Racers: Road Trip,PSV,Sony Computer Entertainment,Racing,62.0,6.4,2012.0
NBA Live 06,X360,Electronic Arts,Sports,64.0,5.6,2005.0
ExerBeat,Wii,Namco Bandai Games,Sports,60.0,7.6,2010.0
Need for Speed: Most Wanted,PC,Electronic Arts,Racing,82.0,8.5,2005.0
Front Mission Evolved,PS3,Square Enix,Shooter,58.0,6.0,2010.0
Ultimate Marvel vs. Capcom 3,PSV,Capcom,Fighting,80.0,7.7,2011.0
Little King's Story,Wii,Rising Star Games,Strategy,87.0,8.8,2009.0
Dynasty Warriors: Strikeforce,PS3,Tecmo Koei,Action,64.0,7.3,2009.0
NieR,X360,Square Enix,Role-Playing,67.0,8.3,2010.0
Zoo Tycoon 2 DS,DS,THQ,Strategy,60.0,5.4,2008.0
Area 51,XB,Midway Games,Shooter,72.0,8.1,2005.0
Deadpool,PS4,Activision,Action,60.0,5.7,2015.0
UEFA Euro 2016,PS4,Konami Digital Entertainment,Sports,72.0,6.6,2016.0
Wanted: Weapons of Fate,PS3,Warner Bros. Interactive Entertainment,Shooter,61.0,7.1,2009.0
Mega Man X8,PS2,Capcom,Platform,68.0,8.5,2004.0
The Chronicles of Riddick: Assault on Dark Athena,X360,Atari,Shooter,82.0,8.2,2009.0
Ford Mustang: The Legend Lives,PS2,Take-Two Interactive,Racing,58.0,7.3,2005.0
FlatOut: Head On,PSP,Empire Interactive,Racing,74.0,8.2,2008.0
Duel Masters: Sempai Legends,GBA,Atari,Misc,69.0,8.0,2003.0
Harvest Moon: Magical Melody,Wii,Rising Star Games,Simulation,69.0,8.8,2008.0
Heroes of the Pacific,PS2,Codemasters,Simulation,76.0,8.4,2005.0
Prince of Persia: Rival Swords,Wii,Ubisoft,Action,70.0,7.7,2007.0
The Lord of the Rings: The Third Age,GC,Electronic Arts,Role-Playing,74.0,7.8,2004.0
Trace Memory,DS,Nintendo,Adventure,70.0,8.1,2005.0
X-Men Legends II: Rise of Apocalypse,PSP,Activision,Role-Playing,84.0,8.2,2005.0
Borderlands: The Pre-Sequel,PC,Take-Two Interactive,Shooter,75.0,6.2,2014.0
Madden NFL 08,XB,Electronic Arts,Sports,76.0,6.0,2007.0
Trauma Center: New Blood,Wii,Nintendo,Simulation,77.0,8.0,2007.0
Starhawk,PS3,Sony Computer Entertainment,Action,77.0,7.8,2012.0
Pirates of the Caribbean,XB,Ubisoft,Role-Playing,65.0,7.4,2003.0
FIFA Soccer 13,3DS,Electronic Arts,Action,68.0,3.7,2012.0
Ace Combat: Joint Assault,PSP,Namco Bandai Games,Simulation,71.0,7.2,2010.0
The BIGS 2,Wii,Take-Two Interactive,Sports,68.0,8.5,2009.0
Turning Point: Fall of Liberty,X360,Codemasters,Shooter,43.0,6.8,2008.0
Sonic Boom: Shattered Crystal,3DS,Sega,Action,47.0,6.3,2014.0
Shrek Super Party,PS2,TDK Mediactive,Misc,30.0,5.1,2002.0
MLB Power Pros,Wii,Konami Digital Entertainment,Sports,83.0,8.4,2007.0
"Sakura Wars: So Long, My Love",PS2,Sega,Role-Playing,81.0,7.3,2005.0
Dynasty Tactics,PS2,Tecmo Koei,Strategy,79.0,8.1,2002.0
Call of Juarez: The Cartel,PS3,Ubisoft,Shooter,45.0,5.5,2011.0
Angry Birds Star Wars,PS3,Activision,Strategy,49.0,3.6,2013.0
Metal Gear Solid V: Ground Zeroes,XOne,Konami Digital Entertainment,Action,76.0,5.4,2014.0
SimCity 4,PC,Electronic Arts,Simulation,84.0,8.7,2003.0
Puzzle Quest: Challenge of the Warlords,Wii,D3Publisher,Puzzle,71.0,6.2,2007.0
Disgaea 5: Alliance of Vengeance,PS4,Nippon Ichi Software,Role-Playing,80.0,8.1,2015.0
Sengoku Basara: Samurai Heroes,Wii,Capcom,Action,65.0,8.8,2010.0
Rayman 3: Hoodlum Havoc,PS2,Ubisoft,Platform,76.0,8.6,2003.0
Warriors Orochi 2,PSP,Tecmo Koei,Action,56.0,7.5,2008.0
Feel the Magic XY/XX,DS,Sega,Puzzle,75.0,8.1,2004.0
Psi-Ops: The Mindgate Conspiracy,PS2,Midway Games,Shooter,84.0,8.9,2004.0
Dead Rising: Chop Till You Drop,Wii,Capcom,Action,61.0,6.5,2009.0
Spyro: A Hero's Tail,GC,Vivendi Games,Platform,62.0,8.3,2004.0
NASCAR 08,X360,Electronic Arts,Racing,59.0,5.2,2007.0
World of Tanks,PC,Wargaming.net,Shooter,80.0,3.7,2011.0
Links 2004,XB,Microsoft Game Studios,Sports,80.0,9.0,2003.0
Majin and the Forsaken Kingdom,PS3,Namco Bandai Games,Adventure,72.0,7.9,2010.0
Assassin's Creed IV: Black Flag,WiiU,Ubisoft,Action,86.0,7.7,2013.0
Earthworm Jim,GBA,Interplay,Platform,72.0,5.7,2001.0
Tales of Phantasia,GBA,Nintendo,Role-Playing,76.0,8.1,2003.0
Monster 4x4: Masters of Metal,PS2,Ubisoft,Racing,48.0,8.3,2003.0
Dragon Ball GT: Transformation,GBA,Atari,Action,69.0,8.2,2005.0
FIFA 15,PC,Electronic Arts,Sports,82.0,4.2,2014.0
The Warriors,XB,Take-Two Interactive,Action,85.0,8.2,2005.0
Shadow Hearts,PS2,Midway Games,Role-Playing,73.0,8.8,2001.0
Dragon Ball Z: Budokai Tenkaichi 2,Wii,Atari,Fighting,72.0,8.5,2006.0
Street Hoops,XB,Activision,Sports,58.0,8.0,2002.0
R: Racing Evolution,PS2,Namco Bandai Games,Racing,66.0,6.2,2003.0
The Golden Compass,PS3,Sega,Action,40.0,4.8,2007.0
ATV Quad Power Racing 2,GC,Acclaim Entertainment,Racing,70.0,9.0,2003.0
Hatsune Miku: Project Diva f,PS3,Sega,Misc,73.0,8.4,2013.0
Marvel Nemesis: Rise of the Imperfects,XB,Electronic Arts,Fighting,58.0,7.5,2005.0
Final Fantasy VI Advance,GBA,Nintendo,Role-Playing,92.0,8.4,2006.0
LEGO The Lord of the Rings,PSV,Warner Bros. Interactive Entertainment,Action,54.0,5.6,2012.0
Viewtiful Joe,PS2,Capcom,Action,90.0,8.5,2004.0
DeathSmiles,X360,Rising Star Games,Shooter,76.0,8.4,2009.0
Fable: The Journey,X360,Microsoft Game Studios,Role-Playing,61.0,4.8,2012.0
Bladestorm: The Hundred Years' War,PS3,Tecmo Koei,Action,58.0,7.9,2007.0
SAW,X360,Konami Digital Entertainment,Action,59.0,7.4,2009.0
Chromehounds,X360,Sega,Simulation,71.0,7.0,2006.0
Harry Potter and the Sorcerer's Stone,PS2,Electronic Arts,Action,56.0,7.6,2003.0
Kung Fu Chaos,XB,Microsoft Game Studios,Fighting,68.0,8.5,2003.0
Shrek the Third,Wii,Activision,Action,57.0,6.7,2007.0
Jackass the Game,PS2,Empire Interactive,Action,58.0,6.6,2007.0
Pirates of the Caribbean: Dead Man's Chest,PSP,Disney Interactive Studios,Adventure,52.0,8.0,2006.0
Operation Flashpoint: Red River,X360,Codemasters,Shooter,69.0,6.1,2011.0
Transformers: Dark of the Moon,X360,Activision,Action,59.0,6.7,2011.0
Surf's Up,DS,Ubisoft,Sports,56.0,7.0,2007.0
Assassin's Creed II: Discovery,DS,Ubisoft,Action,69.0,7.3,2009.0
Syphon Filter: Dark Mirror,PS2,Sony Computer Entertainment,Shooter,70.0,7.8,2007.0
Mission: Impossible - Operation Surma,PS2,Atari,Platform,64.0,7.8,2003.0
MLB 07: The Show,PSP,Sony Computer Entertainment,Sports,82.0,7.2,2007.0
Driver: Parallel Lines,PS2,Atari,Racing,69.0,6.9,2006.0
Mega Man ZX,DS,Capcom,Platform,76.0,8.3,2006.0
Backyard Wrestling 2: There Goes the Neighborhood,PS2,Eidos Interactive,Fighting,46.0,4.7,2004.0
Guitar Hero: Van Halen,Wii,Activision,Misc,50.0,5.2,2009.0
Dead or Alive,PS,Sony Computer Entertainment,Fighting,84.0,8.6,1998.0
Dead to Rights: Retribution,PS3,Namco Bandai Games,Shooter,60.0,5.9,2010.0
Wild ARMs 5,PS2,505 Games,Role-Playing,71.0,7.5,2006.0
NFL Blitz 20-02,PS2,Midway Games,Sports,76.0,8.9,2002.0
El Shaddai: Ascension of the Metatron,PS3,Ignition Entertainment,Action,78.0,7.5,2011.0
Tony Hawk: Shred,PS3,Activision,Sports,56.0,6.7,2010.0
NCAA March Madness 2005,XB,Electronic Arts,Sports,80.0,7.8,2004.0
Kenka Bancho: Badass Rumble,PSP,Spike,Action,70.0,7.5,2008.0
Silent Hill 2: Restless Dreams,XB,Konami Digital Entertainment,Action,84.0,8.3,2001.0
NES Remix,WiiU,Nintendo,Action,71.0,7.1,2014.0
Bass Strike,PS2,THQ,Sports,57.0,5.8,2001.0
NHL Hitz 20-03,PS2,Midway Games,Sports,82.0,8.4,2002.0
Bionic Commando,X360,Capcom,Platform,70.0,7.3,2009.0
Monopoly Streets,X360,Electronic Arts,Misc,66.0,6.6,2010.0
Trivial Pursuit,PS3,Electronic Arts,Misc,66.0,7.1,2009.0
Medieval Moves: Deadmund's Quest,PS3,Sony Computer Entertainment,Action,61.0,6.5,2011.0
Mister Mosquito,PS2,Eidos Interactive,Shooter,65.0,4.9,2001.0
Rugby World Cup 2011,X360,505 Games,Sports,55.0,3.9,2011.0
Virtua Fighter 5 Online,X360,Sega,Fighting,89.0,7.6,2007.0
Indiana Jones and the Staff of Kings,PS2,Activision,Action,55.0,7.5,2009.0
Angry Birds Star Wars,X360,Activision,Strategy,59.0,5.6,2013.0
Dave Mirra Freestyle BMX 2,GC,Acclaim Entertainment,Sports,78.0,7.7,2001.0
One Piece: Unlimited World Red,PS3,Namco Bandai Games,Action,71.0,7.3,2014.0
True Crime: New York City,XB,Activision,Action,60.0,7.8,2005.0
Summer Heat Beach Volleyball,PS2,Acclaim Entertainment,Sports,65.0,7.7,2003.0
Avatar: The Last Airbender,Wii,THQ,Adventure,56.0,5.8,2006.0
Castlevania: Aria of Sorrow,GBA,Konami Digital Entertainment,Platform,91.0,9.1,2003.0
Myst III: Exile,PS2,Ubisoft,Adventure,57.0,7.0,2002.0
Shin Megami Tensei: Strange Journey,DS,Atlus,Role-Playing,80.0,8.7,2009.0
Army of Two: The Devil's Cartel,PS3,Electronic Arts,Shooter,58.0,6.7,2013.0
Patapon 3,PSP,Sony Computer Entertainment,Misc,74.0,7.2,2011.0
Ice Age: Dawn of the Dinosaurs,Wii,Activision,Action,75.0,8.3,2009.0
Tao Feng: Fist of the Lotus,XB,Microsoft Game Studios,Fighting,65.0,6.5,2003.0
Guitar Hero: Van Halen,PS3,Activision,Misc,59.0,4.7,2009.0
Dragon Ball Z: Budokai 2,GC,Atari,Fighting,66.0,5.8,2004.0
Over the Hedge,DS,Activision,Platform,71.0,6.4,2006.0
Siren: Blood Curse,PS3,Sony Computer Entertainment,Action,78.0,8.1,2008.0
NHL Hitz 20-02,XB,Midway Games,Sports,79.0,8.7,2001.0
GRID 2,X360,Codemasters,Racing,78.0,5.8,2013.0
Evil Dead: Hail to the King,PS,THQ,Adventure,51.0,6.0,2000.0
Need for Speed: The Run,Wii,Electronic Arts,Action,64.0,3.6,2011.0
Dave Mirra Freestyle BMX: Maximum Remix,PS,Acclaim Entertainment,Sports,67.0,8.1,2001.0
The Evil Within,PC,Bethesda Softworks,Action,68.0,5.9,2014.0
Rock Revolution,X360,Konami Digital Entertainment,Misc,38.0,5.1,2008.0
Dead Rising 2: Off the Record,X360,Capcom,Action,72.0,7.5,2011.0
WWII Aces,Wii,Destineer,Simulation,41.0,5.4,2008.0
Athens 2004,PS2,Sony Computer Entertainment,Sports,61.0,7.2,2004.0
Pro Race Driver,PS2,Codemasters,Racing,81.0,8.5,2002.0
Baten Kaitos: Eternal Wings and the Lost Ocean,GC,Nintendo,Role-Playing,80.0,9.0,2003.0
Iron Man 2,X360,Sega,Action,41.0,5.9,2010.0
Rocky: Legends,PS2,Ubisoft,Action,65.0,8.6,2004.0
The Warriors,PSP,Take-Two Interactive,Action,81.0,7.8,2007.0
RalliSport Challenge 2,XB,Microsoft Game Studios,Racing,87.0,9.1,2004.0
Pac-Pix,DS,Namco Bandai Games,Puzzle,71.0,7.1,2005.0
F1 Race Stars,X360,Codemasters,Racing,64.0,5.7,2012.0
Sing Party,WiiU,Nintendo,Misc,60.0,5.4,2012.0
NHL 07,X360,Electronic Arts,Sports,79.0,5.3,2006.0
RollerCoaster Tycoon 3,PC,Atari,Strategy,81.0,5.0,2004.0
Ty the Tasmanian Tiger,GC,Electronic Arts,Platform,69.0,8.7,2002.0
WWE Road to WrestleMania X8,GBA,THQ,Fighting,73.0,7.5,2002.0
Fullmetal Alchemist 2: Curse of the Crimson Elixir,PS2,Square Enix,Role-Playing,67.0,8.4,2004.0
NASCAR 06: Total Team Control,XB,Electronic Arts,Racing,79.0,5.9,2005.0
BloodRayne 2,PS2,THQ,Shooter,70.0,8.5,2004.0
Rory McIlroy PGA Tour,XOne,Electronic Arts,Action,60.0,4.3,2015.0
The Club,X360,Sega,Shooter,76.0,6.8,2008.0
NHL 2002,XB,Electronic Arts,Sports,89.0,8.8,2001.0
LEGO The Hobbit,XOne,Warner Bros. Interactive Entertainment,Action,69.0,6.8,2014.0
Lightning Returns: Final Fantasy XIII,X360,Square Enix,Role-Playing,69.0,6.6,2013.0
Shadow of Rome,PS2,Capcom,Action,75.0,8.3,2005.0
NASCAR 2011: The Game,PS3,Activision,Racing,62.0,3.7,2011.0
Harry Potter and the Order of the Phoenix,PS2,Electronic Arts,Action,61.0,8.0,2007.0
Transformers: Cybertron Adventures,Wii,Activision,Action,41.0,6.5,2010.0
Stuntman: Ignition,PS2,THQ,Racing,71.0,6.4,2007.0
NHL 2K11,Wii,Take-Two Interactive,Sports,62.0,5.8,2010.0
Fantastic 4,XB,Activision,Action,62.0,6.6,2005.0
MotoGP,PS2,Namco Bandai Games,Racing,77.0,6.0,2000.0
Batman: Arkham Origins Blackgate,3DS,Warner Bros. Interactive Entertainment,Action,68.0,6.8,2013.0
Shadows of the Damned,PS3,Electronic Arts,Action,77.0,8.1,2011.0
R.U.S.E.,PC,Ubisoft,Strategy,76.0,8.1,2010.0
NBA Live 2004,GC,Electronic Arts,Sports,84.0,9.0,2003.0
Reign of Fire,PS2,BAM! Entertainment,Shooter,56.0,7.0,2002.0
The Sims 2: Pets,GC,Electronic Arts,Simulation,66.0,7.3,2006.0
Ultimate NES Remix,3DS,Unknown,Action,69.0,7.6,2014.0
Tropico 4,PC,Kalypso Media,Strategy,78.0,7.7,2011.0
The BIGS,X360,Take-Two Interactive,Sports,79.0,8.4,2007.0
Jurassic Park: Operation Genesis,PS2,Konami Digital Entertainment,Simulation,75.0,8.9,2003.0
Knockout Kings 2002,XB,Electronic Arts,Sports,78.0,7.9,2002.0
InuYasha: Feudal Combat,PS2,Namco Bandai Games,Fighting,52.0,8.3,2005.0
R.U.S.E.,X360,Ubisoft,Strategy,78.0,7.0,2010.0
Duel Masters,PS2,Atari,Strategy,66.0,8.3,2004.0
MotionSports: Adrenaline,X360,Ubisoft,Sports,41.0,7.4,2011.0
NBA 07,PS3,Sony Computer Entertainment,Sports,63.0,6.3,2006.0
Call of Juarez: The Cartel,X360,Ubisoft,Shooter,47.0,5.7,2011.0
My Japanese Coach,DS,Ubisoft,Misc,59.0,6.7,2008.0
Need for Speed: Most Wanted,DS,Electronic Arts,Racing,45.0,6.1,2005.0
Section 8,X360,SouthPeak Games,Shooter,69.0,7.3,2009.0
ESPN NBA Basketball,XB,Sega,Sports,87.0,8.2,2003.0
Lowrider,PS2,Pacific Century Cyber Works,Misc,46.0,8.4,2002.0
Family Guy: Back to the Multiverse,PS3,Activision,Action,40.0,6.4,2012.0
All-Pro Football 2K8,X360,Take-Two Interactive,Sports,75.0,6.8,2007.0
Fish Tycoon,DS,Majesco Entertainment,Simulation,46.0,7.0,2007.0
Plants vs. Zombies,X360,PopCap Games,Strategy,89.0,8.2,2010.0
Batman: Return to Arkham,PS4,Warner Bros. Interactive Entertainment,Action,73.0,8.5,2016.0
Rune: Viking Warlord,PS2,Take-Two Interactive,Action,53.0,7.3,2001.0
The Incredible Hulk,X360,Sega,Action,55.0,6.4,2008.0
Panzer Dragoon Orta,XB,Sega,Shooter,90.0,8.5,2002.0
America's Test Kitchen: Let's Get Cooking,DS,Nintendo,Simulation,87.0,5.6,2010.0
Suikoden Tierkreis,DS,Konami Digital Entertainment,Role-Playing,76.0,7.4,2008.0
Superman Returns,X360,Electronic Arts,Action,51.0,6.2,2006.0
Shin Megami Tensei: Devil Survivor,DS,Atlus,Role-Playing,84.0,8.8,2009.0
Tearaway Unfolded,PS4,Sony Computer Entertainment,Platform,81.0,8.1,2015.0
MLB SlugFest 2006,PS2,Midway Games,Sports,56.0,7.5,2006.0
Etrian Odyssey II: Heroes of Lagaard,DS,Atlus,Role-Playing,82.0,8.9,2008.0
The Incredible Hulk,PS3,Sega,Action,55.0,6.8,2008.0
Deadly Premonition,X360,Rising Star Games,Action,68.0,8.2,2010.0
Ford Racing 3,PS2,Take-Two Interactive,Racing,50.0,6.6,2004.0
The Adventures of Tintin: The Game,PS3,Ubisoft,Action,59.0,5.7,2011.0
Dragon Ball Z: Tenkaichi Tag Team,PSP,Namco Bandai Games,Fighting,63.0,8.6,2010.0
Etrian Odyssey Untold: The Millennium Girl,3DS,Atlus,Role-Playing,80.0,8.2,2013.0
Final Fantasy V Advance,GBA,Nintendo,Role-Playing,83.0,7.2,2006.0
Star Wars: Bounty Hunter,GC,LucasArts,Shooter,67.0,7.6,2002.0
Dynasty Warriors 7: Xtreme Legends,PS3,Tecmo Koei,Action,64.0,7.8,2011.0
Naruto: Ultimate Ninja Heroes,PSP,Namco Bandai Games,Fighting,70.0,6.6,2006.0
Angry Birds Trilogy,X360,Activision,Action,63.0,3.5,2012.0
Major League Baseball 2K9,Wii,Take-Two Interactive,Sports,61.0,4.5,2009.0
WWE 2K17,XOne,Take-Two Interactive,Sports,68.0,5.5,2016.0
Battlestations: Midway,X360,Eidos Interactive,Strategy,73.0,7.1,2007.0
Riding Spirits,PS2,BAM! Entertainment,Racing,59.0,9.0,2002.0
Project CARS,XOne,Slightly Mad Studios,Racing,81.0,5.8,2015.0
MLB 09: The Show,PSP,Sony Computer Entertainment,Sports,78.0,6.9,2009.0
Bust A Groove 2,PS,Enix Corporation,Misc,66.0,8.9,1999.0
Inazuma Eleven Strikers,Wii,Nintendo,Role-Playing,59.0,7.9,2011.0
Armored Core: Nexus,PS2,Indie Games,Simulation,73.0,8.7,2004.0
Evolution Skateboarding,PS2,Konami Digital Entertainment,Sports,44.0,6.7,2002.0
Outlaw Volleyball,XB,TDK Mediactive,Sports,77.0,8.4,2003.0
Batman: Vengeance,GC,Ubisoft,Adventure,70.0,5.8,2001.0
Spider-Man: Web of Shadows,PS3,Activision,Action,67.0,7.9,2008.0
Legaia 2: Duel Saga,PS2,Eidos Interactive,Role-Playing,67.0,8.4,2001.0
Crash Nitro Kart,GC,Vivendi Games,Racing,66.0,7.4,2003.0
ExciteBots: Trick Racing,Wii,Nintendo,Racing,77.0,8.6,2009.0
Oddworld: Stranger's Wrath,XB,Electronic Arts,Adventure,88.0,9.1,2005.0
King of Fighters: Maximum Impact,PS2,Ignition Entertainment,Fighting,64.0,6.9,2004.0
Atelier Ayesha: The Alchemist of Dusk,PS3,Tecmo Koei,Role-Playing,70.0,6.6,2012.0
Battleborn,PS4,Take-Two Interactive,Shooter,68.0,6.8,2016.0
Drakan: The Ancients' Gates,PS2,Sony Computer Entertainment,Adventure,78.0,9.0,2002.0
Resident Evil: Revelations,X360,Capcom,Action,75.0,7.4,2013.0
Tony Hawk: Shred,X360,Activision,Sports,53.0,6.6,2010.0
